Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
volleyball,europe,european-games-women,1.50,3,1.4433,0.3333,-0.5133,-1.1704,1,0,-0.513333333333333,-0.513333333333333
volleyball,europe,european-games,1.30,13,1.1685,0.9231,0.0769,0.4665,1,1,0.076923076923077,0.076923076923077
volleyball,europe,european-games,1.50,4,1.4050,1.0000,0.4050,1.0000,1,1,0.405,0.405
volleyball,europe,european-league-women,1.30,140,1.1253,0.8637,-0.0397,-0.2240,8,2,-0.1575,0.0872727272727273
volleyball,europe,european-league-women,1.50,39,1.3892,0.5625,-0.2130,-0.5616,8,4,-1,0.435
volleyball,europe,european-league,1.30,90,1.1595,0.8681,0.0081,0.0409,8,4,-0.1875,0.232857142857143
volleyball,europe,european-league,1.50,68,1.3967,0.6357,-0.1229,-0.2826,7,3,-0.7,0.38
volleyball,europe,flanders-volley-gala,1.30,1,1.2800,1.0000,0.2800,1.0000,1,1,0.28,0.28
volleyball,europe,flanders-volley-gala,1.50,1,1.3800,0.0000,-1.0000,-2.6316,1,0,-1,-1
volleyball,europe,games-of-the-small-states-of-europe-women,1.30,5,1.1300,0.6000,-0.3700,-2.4769,1,0,-0.37,-0.37
volleyball,europe,games-of-the-small-states-of-europe,1.30,5,1.1700,0.8000,-0.0860,-0.3765,1,0,-0.0859999999999999,-0.0859999999999999
volleyball,europe,mevza-women,1.30,138,1.1278,0.7382,-0.1782,-1.3101,8,1,-0.362857142857143,0.04
volleyball,europe,mevza-women,1.50,29,1.3922,0.5850,-0.1946,-0.4730,7,3,-1,0.385
volleyball,europe,mevza,1.30,95,1.1227,0.9017,0.0052,0.1006,8,3,-0.178571428571429,0.2
volleyball,europe,mevza,1.50,35,1.3784,0.6958,-0.0371,-0.1081,8,3,-0.55,0.3925
volleyball,europe,small-countries-european-championship-women,1.30,4,1.2050,0.5000,-0.4425,-1.9390,1,0,-0.4425,-0.4425
volleyball,finland,mestaruusliiga-women,1.30,254,1.1055,0.8536,-0.0639,-0.5331,8,3,-0.295,0.14
volleyball,finland,mestaruusliiga-women,1.50,75,1.3830,0.4994,-0.3062,-0.8075,8,2,-1,0.34
volleyball,finland,mestaruusliiga,1.30,157,1.1579,0.6984,-0.1831,-1.2121,7,4,-1,0.2475
volleyball,finland,mestaruusliiga,1.50,193,1.4281,0.6820,-0.0234,-0.0608,9,3,-0.311666666666667,0.45
volleyball,france,coupe-de-france-women,1.30,21,1.1066,0.7914,-0.1287,-1.1659,5,2,-0.46,0.15
volleyball,france,coupe-de-france-women,1.50,5,1.4100,0.8750,0.2388,0.5701,4,3,-0.305,0.44
volleyball,france,coupe-de-france,1.30,32,1.1702,0.7692,-0.1153,-0.5867,5,0,-0.337777777777778,-0.012
volleyball,france,coupe-de-france,1.50,20,1.4315,0.7033,0.0108,0.0158,5,2,-0.65,0.473333333333333
volleyball,france,pro-a-women,1.30,270,1.1309,0.8137,-0.0888,-0.6095,8,2,-0.222,0.0421428571428572
volleyball,france,pro-a-women,1.50,93,1.4076,0.6719,-0.0619,-0.1332,8,4,-1,0.43
volleyball,france,pro-a,1.30,147,1.1885,0.7556,-0.0973,-0.5413,9,3,-0.63,0.2025
volleyball,france,pro-a,1.50,148,1.4017,0.6969,-0.0247,-0.0576,9,4,-0.34,0.4525
volleyball,france,pro-b,1.30,29,1.2000,0.6875,-0.1788,-0.8750,4,2,-0.675,0.27
volleyball,france,pro-b,1.50,57,1.3849,0.6222,-0.1428,-0.3592,6,2,-1,0.4
volleyball,germany,1-bundesliga-women,1.30,366,1.1304,0.8760,-0.0168,-0.0748,8,4,-0.225,0.1725
volleyball,germany,1-bundesliga-women,1.50,121,1.3875,0.5912,-0.1780,-0.4639,7,2,-0.778333333333333,0.4
volleyball,germany,1-bundesliga,1.30,308,1.0964,0.8740,-0.0503,-0.4323,9,3,-0.365,0.085
volleyball,germany,1-bundesliga,1.50,86,1.3787,0.6944,-0.0458,-0.1124,9,5,-1,0.425
volleyball,germany,2-bundesliga-north-women,1.30,111,1.1246,0.8494,-0.0691,-0.3596,3,1,-0.32,0.133333333333333
volleyball,germany,2-bundesliga-north-women,1.50,57,1.4433,0.8857,0.2733,0.6279,3,3,0.13,0.45
volleyball,germany,2-bundesliga-north,1.30,204,1.1784,0.7032,-0.1826,-0.9604,8,2,-0.433333333333333,0.156666666666667
volleyball,germany,2-bundesliga-north,1.50,87,1.4308,0.6042,-0.1433,-0.3146,8,2,-1,0.44
volleyball,germany,2-bundesliga-south-women,1.30,83,1.1382,0.7639,-0.1388,-0.9441,3,1,-0.227777777777778,0.0025
volleyball,germany,2-bundesliga-south-women,1.50,48,1.4622,0.6111,-0.1100,-0.2302,3,0,-0.266666666666667,-0.03
volleyball,germany,2-bundesliga-south,1.30,188,1.1574,0.8200,-0.0546,-0.3236,8,4,-0.274615384615385,0.216666666666667
volleyball,germany,2-bundesliga-south,1.50,136,1.4036,0.5455,-0.2355,-0.5806,8,3,-1,0.41
volleyball,germany,dvv-cup-women,1.30,37,1.1396,0.9196,0.0456,0.3439,8,6,-0.445,0.22
volleyball,germany,dvv-cup-women,1.50,10,1.3993,0.7619,0.0493,0.1656,7,5,-1,0.49
volleyball,germany,dvv-cup,1.30,43,1.0731,0.9249,-0.0144,-0.1013,8,4,-0.0914285714285714,0.0514285714285715
volleyball,germany,dvv-cup,1.50,4,1.4125,0.7500,0.0400,0.1439,4,3,-1,0.45
volleyball,greece,a1-women,1.30,269,1.1192,0.8514,-0.0582,-0.3952,8,4,-0.342666666666667,0.124545454545455
volleyball,greece,a1-women,1.50,82,1.4229,0.8417,0.1932,0.4673,8,6,-0.546666666666667,0.45
volleyball,greece,a1,1.30,178,1.1478,0.8465,-0.0358,-0.1926,9,4,-0.355,0.153333333333333
volleyball,greece,a1,1.50,122,1.3846,0.6444,-0.1077,-0.2801,9,2,-0.563333333333333,0.383333333333333
volleyball,greece,greek-cup,1.30,29,1.1401,0.8929,0.0147,0.1283,6,4,-0.4175,0.182
volleyball,greece,greek-cup,1.50,5,1.3925,0.7500,0.0400,0.1131,4,3,-1,0.5
volleyball,greece,league-cup,1.30,14,1.1260,0.8714,-0.0251,-0.1490,5,4,-0.47,0.18
volleyball,greece,league-cup,1.50,7,1.3588,0.6250,-0.1475,-0.4203,4,2,-1,0.4
volleyball,hungary,nb-i-women,1.30,26,1.1425,0.9091,0.0262,0.2713,2,1,-0.0636363636363636,0.116
volleyball,hungary,nb-i-women,1.50,9,1.4400,0.7500,0.0767,0.1818,2,1,-0.0433333333333334,0.196666666666667
volleyball,hungary,nb-i,1.30,4,1.1367,1.0000,0.1367,1.0000,2,2,0.0533333333333334,0.22
volleyball,hungary,nb-i,1.50,1,1.5000,1.0000,0.5000,1.0000,1,1,0.5,0.5
volleyball,iran,super-league,1.30,118,1.1639,0.7731,-0.1125,-0.6114,4,1,-0.418,0.2
volleyball,iran,super-league,1.50,54,1.3732,0.4833,-0.3347,-0.9012,4,1,-0.546666666666667,0.08
volleyball,israel,premier-league,1.30,98,1.1326,0.8758,-0.0150,-0.0612,4,1,-0.06,0.0607692307692308
volleyball,israel,premier-league,1.50,48,1.3840,0.6893,-0.0458,-0.1199,4,2,-0.275,0.19
volleyball,italy,coppa-italia-a1-women,1.30,9,1.1808,0.7200,-0.1528,-0.8287,5,3,-1,0.27
volleyball,italy,coppa-italia-a1-women,1.50,6,1.3863,0.8750,0.2113,0.5514,4,3,-0.29,0.43
volleyball,italy,coppa-italia-a1,1.30,3,1.2050,1.0000,0.2050,1.0000,2,2,0.16,0.25
volleyball,italy,coppa-italia-a1,1.50,1,1.3200,1.0000,0.3200,1.0000,1,1,0.32,0.32
volleyball,italy,coppa-italia-a2-women,1.30,4,1.1950,1.0000,0.1950,1.0000,3,3,0.145,0.25
volleyball,italy,coppa-italia-a2-women,1.50,7,1.3958,0.9167,0.2767,0.7061,3,3,0.09,0.37
volleyball,italy,coppa-italia-a2,1.50,2,1.4150,1.0000,0.4150,1.0000,2,2,0.33,0.5
volleyball,italy,serie-a1-women,1.30,167,1.1883,0.7901,-0.0656,-0.3244,8,4,-0.613333333333333,0.216666666666667
volleyball,italy,serie-a1-women,1.50,140,1.4050,0.7381,0.0350,0.0913,8,6,-0.553333333333333,0.42
volleyball,italy,serie-a1,1.30,185,1.1781,0.6765,-0.2145,-1.1396,9,2,-1,0.206666666666667
volleyball,italy,serie-a1,1.50,138,1.4010,0.6583,-0.0695,-0.1938,8,3,-1,0.434
volleyball,italy,serie-a2-women,1.30,140,1.2175,0.5969,-0.2809,-1.2563,8,3,-1,0.2375
volleyball,italy,serie-a2-women,1.50,151,1.4065,0.5223,-0.2701,-0.6527,8,1,-1,0.38
volleyball,italy,serie-a2,1.30,95,1.2326,0.7612,-0.0604,-0.2655,8,5,-1,0.3
volleyball,italy,serie-a2,1.50,138,1.3997,0.8155,0.1368,0.3538,8,6,-0.325,0.405
volleyball,italy,super-cup,1.50,2,1.4000,0.0000,-1.0000,-2.5000,2,0,-1,-1
volleyball,japan,v-premier-league-women,1.30,109,1.2023,0.8988,0.0829,0.3985,8,5,-0.11,0.285
volleyball,japan,v-premier-league-women,1.50,100,1.4139,0.7129,0.0045,0.0191,8,3,-0.335,0.433333333333333
volleyball,japan,v-premier-league,1.30,68,1.1898,0.6208,-0.2651,-1.3768,8,3,-1,0.24
volleyball,japan,v-premier-league,1.50,102,1.4181,0.5848,-0.1674,-0.4082,8,2,-0.533333333333333,0.483333333333333
volleyball,latvia,nacionala-liga,1.30,57,1.1521,0.8314,-0.0378,-0.2770,5,3,-0.43,0.166
volleyball,latvia,nacionala-liga,1.50,36,1.4138,0.7083,0.0022,0.0034,6,3,-0.404,0.45
volleyball,lebanon,1st-division,1.30,6,1.1500,1.0000,0.1500,1.0000,2,2,0.126666666666667,0.173333333333333
volleyball,lebanon,1st-division,1.50,9,1.3680,0.9000,0.2360,0.6283,2,2,0.102,0.37
volleyball,morocco,super-league,1.30,2,1.2350,1.0000,0.2350,1.0000,1,1,0.235,0.235
volleyball,netherlands,eredivisie-women,1.30,227,1.1323,0.8353,-0.0562,-0.4099,8,2,-0.223333333333333,0.13
volleyball,netherlands,eredivisie-women,1.50,137,1.4238,0.5628,-0.1993,-0.4688,8,2,-0.625,0.46
volleyball,netherlands,eredivisie,1.30,240,1.1215,0.7650,-0.1384,-1.1688,8,1,-0.455,0.00428571428571431
volleyball,netherlands,eredivisie,1.50,60,1.4313,0.6917,-0.0182,-0.0232,8,4,-1,0.49
volleyball,north-central-america,central-american-caribbean-games-women,1.30,6,1.1217,0.8333,-0.0783,-0.5365,1,0,-0.0783333333333333,-0.0783333333333333
volleyball,north-central-america,central-american-caribbean-games-women,1.50,1,1.4800,1.0000,0.4800,1.0000,1,1,0.48,0.48
volleyball,north-central-america,central-american-caribbean-games,1.30,3,1.1167,0.6667,-0.2900,-2.1905,1,0,-0.29,-0.29
volleyball,north-central-america,central-american-caribbean-games,1.50,1,1.3900,0.0000,-1.0000,-2.5641,1,0,-1,-1
volleyball,norway,eliteserien-women,1.30,43,1.1173,0.8737,-0.0377,-0.2035,2,1,-0.086,0.0105263157894737
volleyball,norway,eliteserien-women,1.50,6,1.3600,0.7500,0.0325,0.0556,2,1,-0.285,0.35
volleyball,norway,eliteserien,1.30,57,1.1521,0.8115,-0.0727,-0.4272,6,1,-0.239,0.19
volleyball,norway,eliteserien,1.50,19,1.3913,0.9111,0.2699,0.6839,6,5,-0.0833333333333333,0.425
volleyball,peru,lnsv-women,1.30,3,1.1567,0.3333,-0.6267,-3.9220,1,0,-0.626666666666667,-0.626666666666667
volleyball,poland,enea-cup-women,1.30,16,1.1496,0.7083,-0.2125,-1.2415,6,2,-0.47,0.16
volleyball,poland,enea-cup-women,1.50,6,1.4238,0.7500,0.0613,0.1600,4,3,-1,0.425
volleyball,poland,enea-cup,1.30,17,1.1365,0.9524,0.0818,0.6036,7,6,-0.263333333333333,0.26
volleyball,poland,enea-cup,1.50,7,1.3900,0.6667,-0.0733,-0.1880,6,4,-1,0.41
volleyball,poland,orlen-liga-women,1.30,187,1.1273,0.8960,0.0084,0.0789,8,5,-0.19,0.155
volleyball,poland,orlen-liga-women,1.50,138,1.4326,0.6979,-0.0004,-0.0004,8,4,-0.511666666666667,0.425
volleyball,poland,plusliga,1.30,165,1.1738,0.8561,-0.0065,0.0279,9,6,-0.58,0.176666666666667
volleyball,poland,plusliga,1.50,169,1.3875,0.8155,0.1272,0.3393,8,5,-0.3325,0.41
volleyball,portugal,1-divisao-women,1.30,89,1.1191,0.9287,0.0334,0.3303,6,4,-0.1125,0.153333333333333
volleyball,portugal,1-divisao-women,1.50,23,1.4008,0.5500,-0.2275,-0.5729,5,3,-1,0.44
volleyball,portugal,divisao-a1,1.30,315,1.1128,0.8547,-0.0591,-0.4331,8,3,-0.420909090909091,0.114444444444444
volleyball,portugal,divisao-a1,1.50,117,1.3991,0.5381,-0.2515,-0.6193,7,2,-0.732,0.35
volleyball,portugal,super-cup,1.30,2,1.2650,1.0000,0.2650,1.0000,2,2,0.25,0.28
volleyball,portugal,taca-de-portugal,1.30,17,1.0793,0.8800,-0.0439,-0.6326,5,3,-0.386,0.166666666666667
volleyball,portugal,taca-de-portugal,1.50,2,1.3850,0.5000,-0.3150,-0.7987,2,1,-1,0.37
volleyball,puerto-rico,lvsm,1.30,2,1.1650,1.0000,0.1650,1.0000,1,1,0.165,0.165
volleyball,puerto-rico,lvsm,1.50,5,1.3780,0.6000,-0.1740,-0.4582,1,0,-0.174,-0.174
volleyball,qatar,federation-cup,1.30,23,1.1098,0.9167,0.0073,0.1577,4,3,-0.323333333333333,0.1775
volleyball,qatar,federation-cup,1.50,6,1.3778,0.7222,0.0056,-0.0131,3,1,-0.27,0.32
volleyball,qatar,volleyball-league,1.30,182,1.0900,0.9006,-0.0245,-0.2039,5,3,-0.265384615384615,0.0978571428571429
volleyball,qatar,volleyball-league,1.50,30,1.3708,0.6167,-0.1597,-0.4170,5,2,-1,0.32
volleyball,romania,divizia-a1-women,1.30,231,1.1121,0.8637,-0.0445,-0.3517,8,4,-0.3175,0.143333333333333
volleyball,romania,divizia-a1-women,1.50,84,1.3980,0.6167,-0.1397,-0.3464,8,3,-0.55,0.35
volleyball,romania,divizia-a1,1.30,183,1.1655,0.8713,0.0100,0.0935,8,6,-0.4,0.17
volleyball,romania,divizia-a1,1.50,64,1.4374,0.6190,-0.1145,-0.2519,7,1,-0.3025,0.44
volleyball,russia,cup-of-siberia-and-far-east-women,1.30,8,1.0500,0.8750,-0.0775,-1.6250,2,1,-0.2375,0.0825
volleyball,russia,cup-of-siberia-and-far-east-women,1.50,3,1.4367,0.6667,-0.0400,-0.0967,1,0,-0.04,-0.04
volleyball,russia,cup-of-siberia-and-far-east,1.30,15,1.1464,0.8667,-0.0026,-0.0442,4,2,-0.19,0.18
volleyball,russia,cup-of-siberia-and-far-east,1.50,8,1.3886,0.4722,-0.3653,-0.8859,3,1,-1,0.00750000000000001
volleyball,russia,russia-cup-women,1.30,82,1.0893,0.8744,-0.0509,-0.5317,6,2,-0.177142857142857,0.105
volleyball,russia,russia-cup-women,1.50,11,1.4143,0.7667,0.0797,0.2035,5,3,-0.553333333333333,0.42
volleyball,russia,russia-cup,1.30,183,1.1379,0.8162,-0.0788,-0.5165,5,1,-0.315555555555556,0.18125
volleyball,russia,russia-cup,1.50,53,1.3849,0.6300,-0.1482,-0.3313,5,2,-0.6675,0.366
volleyball,russia,superleague-east,1.30,14,1.1986,0.8571,0.0257,0.1377,1,1,0.0257142857142857,0.0257142857142857
volleyball,russia,superleague-east,1.50,8,1.3650,1.0000,0.3650,1.0000,1,1,0.365,0.365
volleyball,russia,superleague-west,1.30,32,1.1594,0.8125,-0.0563,-0.3640,1,0,-0.05625,-0.05625
volleyball,russia,superleague-west,1.50,10,1.3780,0.6000,-0.1500,-0.4582,1,0,-0.15,-0.15
volleyball,russia,superleague-women,1.30,265,1.1211,0.9079,0.0126,0.1467,8,4,-0.195,0.128571428571429
volleyball,russia,superleague-women,1.50,96,1.3884,0.7755,0.0792,0.1975,7,5,-0.407142857142857,0.42
volleyball,russia,superleague,1.30,310,1.1745,0.8568,0.0051,0.0362,8,4,-0.295,0.201666666666667
volleyball,russia,superleague,1.50,151,1.3990,0.6518,-0.0900,-0.2209,8,3,-1,0.448
volleyball,russia,victory-cup-women,1.30,40,1.1320,0.9000,0.0135,0.1424,1,1,0.0135,0.0135
volleyball,russia,victory-cup-women,1.50,2,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
volleyball,russia,victory-cup,1.30,48,1.1338,0.6875,-0.2344,-1.6489,1,0,-0.234375,-0.234375
volleyball,russia,victory-cup,1.50,12,1.4000,1.0000,0.4000,1.0000,1,1,0.4,0.4
volleyball,russia,vysshaya-league,1.30,113,1.2242,0.7893,-0.0344,-0.1505,4,1,-0.408333333333333,0.3
volleyball,russia,vysshaya-league,1.50,135,1.3986,0.8333,0.1692,0.4152,4,2,-0.0811111111111111,0.423333333333333
volleyball,serbia,liga-women,1.30,214,1.1078,0.9007,-0.0083,-0.0208,8,5,-0.32,0.13
volleyball,serbia,liga-women,1.50,105,1.4098,0.7399,0.0441,0.1051,8,3,-0.325,0.435
volleyball,serbia,liga,1.30,196,1.1266,0.9377,0.0531,0.4452,8,6,-0.05,0.198571428571429
volleyball,serbia,liga,1.50,87,1.3951,0.7021,-0.0132,-0.0519,8,4,-0.436,0.43
volleyball,serbia,serbia-cup-women,1.30,24,1.1104,0.8889,-0.0304,-0.1174,6,4,-0.495,0.166666666666667
volleyball,serbia,serbia-cup-women,1.50,5,1.4217,1.0000,0.4217,1.0000,3,3,0.37,0.45
volleyball,serbia,serbia-cup,1.30,29,1.1242,0.7722,-0.1453,-1.0621,6,2,-0.43,0.138571428571429
volleyball,serbia,serbia-cup,1.50,3,1.4375,0.5000,-0.2575,-0.6429,2,1,-1,0.485
volleyball,slovakia,extraliga-women,1.30,51,1.0905,0.9494,0.0344,0.3896,5,4,-0.0172727272727272,0.13
volleyball,slovakia,extraliga-women,1.50,9,1.4325,0.7500,0.0850,0.1720,2,1,-0.3,0.47
volleyball,slovakia,extraliga,1.30,103,1.1247,0.9188,0.0247,0.2671,8,4,-0.16375,0.2
volleyball,slovakia,extraliga,1.50,75,1.4031,0.6867,-0.0296,-0.0904,7,4,-0.72,0.45
volleyball,slovenia,1-dol-women,1.30,149,1.1100,0.9051,-0.0011,0.0421,8,5,-0.154,0.135
volleyball,slovenia,1-dol-women,1.50,66,1.4219,0.5316,-0.2410,-0.5785,7,1,-0.543333333333333,0.075
volleyball,slovenia,1-dol,1.30,239,1.1075,0.9346,0.0305,0.3258,9,5,-0.133333333333333,0.138888888888889
volleyball,slovenia,1-dol,1.50,83,1.3997,0.7870,0.0922,0.2543,9,5,-0.3125,0.41
volleyball,slovenia,slovenia-cup-women,1.30,5,1.0925,0.8750,-0.0462,-0.4764,2,1,-0.2125,0.12
volleyball,slovenia,slovenia-cup,1.30,16,1.0657,0.9444,-0.0024,0.0988,6,5,-0.246666666666667,0.095
volleyball,slovenia,slovenia-cup,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
volleyball,south-america,south-american-championship-women,1.30,4,1.0700,1.0000,0.0700,1.0000,2,2,0.04,0.1
volleyball,south-america,south-american-championship-women,1.50,2,1.3600,0.0000,-1.0000,-2.7778,1,0,-1,-1
volleyball,south-america,south-american-championship,1.30,8,1.1864,1.0000,0.1864,1.0000,3,3,0.1125,0.3
volleyball,south-america,south-american-championship,1.50,1,1.5000,1.0000,0.5000,1.0000,1,1,0.5,0.5
volleyball,south-america,south-american-club-championship-women,1.30,1,1.1200,1.0000,0.1200,1.0000,1,1,0.12,0.12
volleyball,south-america,south-american-club-championship,1.30,1,1.1500,1.0000,0.1500,1.0000,1,1,0.15,0.15
volleyball,south-america,south-american-club-championship,1.50,1,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
volleyball,south-korea,volleyball-league-women,1.30,114,1.1922,0.6509,-0.2284,-1.1651,8,1,-0.40875,0.03
volleyball,south-korea,volleyball-league-women,1.50,114,1.3920,0.6313,-0.1233,-0.3094,8,2,-0.46,0.16
volleyball,south-korea,volleyball-league,1.30,171,1.1871,0.9428,0.1205,0.6370,8,6,-0.086,0.24
volleyball,south-korea,volleyball-league,1.50,127,1.3810,0.7760,0.0810,0.1883,8,5,-0.546666666666667,0.45
volleyball,spain,copa-del-rey,1.30,2,1.2050,0.5000,-0.4250,-1.9390,2,1,-1,0.15
volleyball,spain,copa-del-rey,1.50,1,1.3600,1.0000,0.3600,1.0000,1,1,0.36,0.36
volleyball,spain,superliga-women,1.30,240,1.1276,0.8240,-0.0747,-0.5553,8,2,-0.229,0.121428571428571
volleyball,spain,superliga-women,1.50,93,1.4055,0.7167,0.0083,0.0180,8,5,-0.44,0.385
volleyball,spain,superliga,1.30,245,1.1291,0.8676,-0.0283,-0.1584,9,3,-0.1625,0.128461538461538
volleyball,spain,superliga,1.50,73,1.3916,0.7778,0.0806,0.2102,9,5,-0.546666666666667,0.42
volleyball,sweden,elitserien-women,1.30,180,1.0978,0.8722,-0.0562,-0.4346,6,3,-0.233,0.067
volleyball,sweden,elitserien-women,1.50,66,1.4182,0.5179,-0.2649,-0.6350,6,4,-1,0.214285714285714
volleyball,sweden,elitserien,1.30,214,1.1264,0.9439,0.0556,0.4998,7,7,2.01858731750028E-17,0.1525
volleyball,sweden,elitserien,1.50,59,1.3864,0.5944,-0.1667,-0.4552,6,1,-0.43,0.42
volleyball,switzerland,nla-women,1.30,292,1.0923,0.8722,-0.0569,-0.5130,8,2,-0.137857142857143,0.0871428571428571
volleyball,switzerland,nla-women,1.50,76,1.4168,0.4354,-0.3881,-0.9192,8,2,-1,0.055
volleyball,switzerland,nla,1.30,172,1.1284,0.8295,-0.0806,-0.4988,8,3,-0.256,0.119
volleyball,switzerland,nla,1.50,66,1.3897,0.4750,-0.3401,-0.8721,8,2,-1,0.368
volleyball,turkey,division-1-women,1.30,362,1.0873,0.9145,-0.0133,-0.0647,8,5,-0.325,0.106428571428571
volleyball,turkey,division-1-women,1.50,74,1.4124,0.6071,-0.1462,-0.3455,7,3,-1,0.455
volleyball,turkey,division-1,1.30,278,1.1242,0.8945,-0.0005,0.0450,8,4,-0.145,0.116
volleyball,turkey,division-1,1.50,137,1.3999,0.7631,0.0687,0.1707,8,5,-0.227142857142857,0.41
volleyball,turkey,super-cup,1.30,1,1.2100,1.0000,0.2100,1.0000,1,1,0.21,0.21
volleyball,turkey,super-cup,1.50,1,1.4600,1.0000,0.4600,1.0000,1,1,0.46,0.46
volleyball,turkey,turkish-cup-women,1.30,29,1.0875,0.9188,0.0017,-0.0094,4,2,-0.138,0.098
volleyball,turkey,turkish-cup-women,1.50,4,1.3667,0.6667,-0.0833,-0.2424,3,2,-1,0.44
volleyball,turkey,turkish-cup,1.30,24,1.1304,0.9583,0.0858,0.6387,4,3,-0.0533333333333333,0.155
volleyball,turkey,turkish-cup,1.50,8,1.3840,0.8667,0.1973,0.5194,5,4,-0.513333333333333,0.42
volleyball,ukraine,superleague-women,1.30,91,1.0902,0.9496,0.0318,0.3904,4,3,-0.0757142857142857,0.118
volleyball,ukraine,superleague-women,1.50,24,1.4203,0.7625,0.1034,0.1974,4,3,-0.28,0.49
volleyball,ukraine,superleague,1.30,127,1.0942,0.8087,-0.1230,-1.2228,5,2,-0.45,0.0316666666666667
volleyball,ukraine,superleague,1.50,29,1.3919,0.6533,-0.1150,-0.2312,5,2,-1,0.34
volleyball,ukraine,ukrainian-cup-women,1.30,2,1.1600,1.0000,0.1600,1.0000,2,2,0.02,0.3
volleyball,ukraine,ukrainian-cup,1.30,8,1.0770,0.9333,0.0017,0.0675,3,2,-0.15,0.105
volleyball,ukraine,ukrainian-cup,1.50,2,1.3850,0.5000,-0.3250,-0.7987,2,1,-1,0.35
volleyball,world,arabian-gulf-cup,1.30,3,1.1333,0.3333,-0.6167,-4.6667,1,0,-0.616666666666667,-0.616666666666667
volleyball,world,boris-yeltsin-cup-women,1.30,8,1.1538,0.8750,0.0125,0.0620,4,3,-0.355,0.14
volleyball,world,boris-yeltsin-cup-women,1.50,4,1.3500,0.6667,-0.1017,-0.2857,2,1,-0.513333333333333,0.31
volleyball,world,club-friendly-women,1.30,35,1.1573,0.7852,-0.1086,-0.5805,3,0,-0.210833333333333,-0.0111111111111111
volleyball,world,club-friendly-women,1.50,15,1.3987,0.4667,-0.3538,-0.8711,4,1,-1,0.41
volleyball,world,club-friendly,1.30,43,1.1708,0.9375,0.0926,0.5715,4,3,-0.1175,0.202
volleyball,world,club-friendly,1.50,33,1.3594,0.3889,-0.4605,-1.3113,4,0,-1,-0.254444444444444
volleyball,world,club-world-championship-women,1.30,15,1.1144,0.8333,-0.0739,-0.6230,6,5,-1,0.27
volleyball,world,club-world-championship-women,1.50,9,1.3544,0.7778,0.0594,0.1508,6,4,-1,0.41
volleyball,world,club-world-championship,1.30,20,1.1661,0.7396,-0.1506,-0.8278,8,4,-1,0.235
volleyball,world,club-world-championship,1.50,7,1.4342,0.5833,-0.1692,-0.3764,6,3,-1,0.5
volleyball,world,friendly-international-women,1.30,55,1.1593,0.8512,-0.0216,-0.0831,6,3,-0.17875,0.123333333333333
volleyball,world,friendly-international-women,1.50,28,1.3837,0.4143,-0.4286,-1.1121,5,2,-1,0.0475
volleyball,world,friendly-international,1.30,40,1.1796,0.7724,-0.0899,-0.4945,7,3,-1,0.27
volleyball,world,friendly-international,1.50,36,1.4308,0.7279,0.0348,0.0962,7,3,-0.365714285714286,0.445
volleyball,world,grand-champions-cup-women,1.30,12,1.1033,0.8333,-0.0975,-0.7796,2,0,-0.115,-0.08
volleyball,world,grand-champions-cup-women,1.50,1,1.4600,0.0000,-1.0000,-2.1739,1,0,-1,-1
volleyball,world,grand-champions-cup,1.30,10,1.1275,0.9167,0.0267,0.2631,2,1,-0.0766666666666667,0.13
volleyball,world,grand-champions-cup,1.50,5,1.3950,0.3750,-0.4738,-1.2073,2,1,-1,0.0525
volleyball,world,hubert-wagner-memorial,1.30,11,1.1753,0.6667,-0.2056,-1.2351,6,4,-1,0.24
volleyball,world,hubert-wagner-memorial,1.50,3,1.3900,0.6667,-0.0567,-0.1880,3,2,-1,0.43
volleyball,world,mediterranean-games-women,1.30,2,1.1600,0.5000,-0.4850,-2.6250,1,0,-0.485,-0.485
volleyball,world,mediterranean-games,1.30,2,1.1950,0.0000,-1.0000,-5.1282,1,0,-1,-1
volleyball,world,mediterranean-games,1.50,1,1.3500,1.0000,0.3500,1.0000,1,1,0.35,0.35
volleyball,world,montreux-masters-women,1.30,23,1.2263,0.7917,-0.0174,-0.1291,6,2,-0.216666666666667,0.28
volleyball,world,montreux-masters-women,1.50,11,1.4337,0.3000,-0.5660,-1.3141,5,0,-1,-0.0633333333333333
volleyball,world,norceca-championship-women,1.30,9,1.0667,0.8333,-0.1067,-1.6667,2,1,-0.29,0.0766666666666667
volleyball,world,norceca-championship-women,1.50,2,1.3700,1.0000,0.3700,1.0000,2,2,0.34,0.4
volleyball,world,norceca-championship,1.30,3,1.1400,1.0000,0.1400,1.0000,2,2,0.0700000000000001,0.21
volleyball,world,norceca-championship,1.50,1,1.4100,1.0000,0.4100,1.0000,1,1,0.41,0.41
volleyball,world,olympic-games-women,1.30,40,1.1451,0.7803,-0.1262,-0.7341,2,0,-0.179090909090909,-0.0733333333333333
volleyball,world,olympic-games-women,1.50,15,1.4250,0.6667,-0.0467,-0.1176,2,0,-0.0833333333333333,-0.01
